Timestamp,SoC Temperature (C)
1713698630.275729,42.842
1713698631.3210688,43.329
1713698632.3633232,44.79
1713698633.4054294,44.79
1713698634.4533343,44.79
1713698635.4971468,45.277
1713698636.5401578,45.277
1713698637.5831642,46.251
1713698638.627126,44.79
1713698639.674918,45.764
1713698640.7174063,45.277
1713698641.7677574,47.225
1713698642.8059366,46.738
1713698643.8513973,46.251
1713698644.89521,45.764
1713698645.939941,47.225
1713698647.0794997,46.251
1713698648.1189556,46.738
1713698649.192682,46.251
1713698650.2321095,46.251
1713698651.2768767,46.738
1713698652.3269956,46.251
1713698653.380076,46.251
1713698654.4166248,47.225
1713698655.465733,47.225
1713698656.5110095,47.225
1713698657.5551007,46.738
1713698658.6069596,48.199
1713698659.6502984,47.712
1713698660.6909773,47.712
1713698661.734226,48.199
1713698662.7790117,48.199
1713698663.821184,47.712
1713698664.8682697,47.225
1713698665.9114807,46.738
1713698666.9583461,48.199
1713698667.9991257,47.712
1713698669.0462162,47.712
1713698670.0914128,48.199
1713698671.1345289,48.199
1713698672.1878705,47.225
1713698673.229578,48.199
1713698674.2758586,47.712
1713698675.3676896,47.712
1713698676.4075298,48.199
1713698677.4508395,48.686
1713698678.491131,48.686
1713698679.533232,47.712
1713698680.5772922,48.199
1713698681.6320436,48.199
1713698682.6709504,47.712
1713698683.7166054,48.686
1713698684.7569842,49.66
1713698685.8022969,48.686
1713698686.8419094,47.712
1713698687.9019067,47.712
1713698688.9391057,50.147
1713698689.9804165,49.66
1713698691.0279622,48.686
1713698692.0707448,47.712
1713698693.1192644,49.173
1713698694.1582437,48.686
1713698695.2055364,48.199
1713698696.2463312,49.66
1713698697.293681,48.686
1713698698.3349006,49.66
1713698699.381863,49.66
1713698700.4293363,49.173
1713698701.4789262,49.66
1713698702.5227237,49.66
1713698703.5657647,49.66
1713698704.608822,48.199
1713698705.6503377,49.66
1713698706.6921926,50.147
1713698707.788378,50.634
1713698708.8358002,50.147
1713698709.8848221,50.634
1713698710.92911,50.634
1713698711.9738426,50.147
1713698713.0195053,49.173
1713698714.0663698,49.66
1713698715.1081536,49.66
1713698716.1507196,49.173
1713698717.193054,50.147
1713698718.2354248,50.147
1713698719.2811432,50.147
1713698720.3269253,51.121
1713698721.3739448,50.147
1713698722.4261959,50.634
1713698723.4681265,50.147
1713698724.517924,50.634
1713698725.5594234,50.634
1713698726.6077852,50.147
1713698727.650003,50.147
1713698728.6979692,50.147
1713698729.7400606,50.634
1713698730.7971451,50.634
1713698731.8411224,50.147
1713698732.8861213,50.634
1713698733.9310253,51.608
1713698734.9706066,50.634
1713698736.0166254,50.634
1713698737.063532,50.147
1713698738.1016302,51.121
1713698739.1466696,50.634
1713698740.1924353,50.634
1713698741.2389784,50.634
1713698742.2811232,51.608
1713698743.3255992,51.121
1713698744.371022,52.095
1713698745.4148426,51.608
1713698746.466344,51.121
1713698747.509651,50.147
1713698748.554435,51.121
1713698749.5987823,51.608
1713698750.6450589,50.147
1713698751.6945863,50.147
1713698752.7344654,50.147
1713698753.7811778,51.121
1713698754.8208055,51.121
1713698755.862038,51.608
1713698756.9103625,50.634
1713698757.955249,52.095
1713698758.9975483,51.608
1713698760.0406728,50.634
1713698761.0834332,52.582
1713698762.1296444,51.121
1713698763.1712167,52.095
1713698764.2185488,52.582
1713698765.2633507,51.608
1713698766.3034346,50.634
1713698767.350253,51.121
1713698768.398349,51.608
1713698769.442846,52.095
1713698770.487026,52.582
1713698771.529337,52.095
1713698772.5711846,52.095
1713698773.6157591,52.095
1713698774.65982,52.582
1713698775.7038426,51.121
1713698776.7549012,51.608
1713698777.7929196,51.121
1713698778.839253,52.095
1713698779.8823555,52.582
1713698780.9267838,52.095
1713698781.9728453,52.582
1713698783.0135612,52.095
1713698784.0594206,52.095
1713698785.1010664,52.095
1713698786.148,52.095
1713698787.191166,52.582
1713698788.2391934,51.608
1713698789.2812045,52.095
1713698790.3235862,51.608
1713698791.368415,52.095
1713698792.4067729,52.095
1713698793.4587576,52.095
1713698794.4971347,53.069
1713698795.5407622,52.095
1713698796.5944834,52.095
1713698797.631711,52.582
1713698798.6845238,52.095
1713698799.7307377,52.582
1713698800.7805877,51.608
1713698801.8206737,52.095
1713698802.866486,53.069
1713698803.909733,53.556
1713698804.9518108,52.582
1713698806.006707,52.582
1713698807.0528512,52.095
1713698808.0995195,52.095
1713698809.1415536,53.069
1713698810.1866353,52.095
1713698811.2410688,53.556
1713698812.282948,52.095
1713698813.3256934,54.043
1713698814.368922,53.069
1713698815.4111896,53.556
1713698816.4546077,53.556
1713698817.5776799,54.043
1713698818.6218374,53.069
1713698819.6750097,53.069
1713698820.7127705,53.556
1713698821.7577538,53.556
1713698822.7991612,54.043
1713698823.8454082,53.069
1713698824.888091,53.069
1713698825.9313607,52.582
1713698826.9848754,53.556
1713698828.0275722,53.069
1713698829.0756817,53.556
1713698830.1190596,52.582
1713698831.1734977,53.069
1713698832.2149317,53.069
1713698833.2628827,52.095
1713698834.3026118,52.582
1713698835.354769,53.069
1713698836.399636,52.582
1713698837.4434712,53.069
1713698838.4883194,52.582
1713698839.528689,53.069
1713698840.5728161,52.582
1713698841.6220276,53.556
1713698842.6640413,52.582
1713698843.7171032,53.556
1713698844.7560136,54.53
1713698845.8005643,53.069
1713698846.8667805,54.043
1713698847.9080703,53.069
1713698848.9628346,54.043
1713698849.9993553,54.53
1713698851.0423906,53.069
1713698852.089579,54.043
1713698853.138971,52.582
1713698854.1835303,53.069
1713698855.2249274,53.556
1713698856.2672079,53.556
1713698857.3114908,53.556
1713698858.3551524,54.53
1713698859.3959439,54.043
1713698860.4549513,52.582
1713698861.4938796,53.556
1713698862.8202806,52.582
1713698863.8634298,54.53
1713698864.9116085,54.043
1713698865.9485667,53.556
1713698866.9984503,54.043
1713698868.0396554,53.556
1713698869.0837302,52.582
1713698870.1317885,54.043
1713698871.1764677,54.043
1713698872.2175038,54.043
1713698873.264948,53.069
1713698874.309499,53.556
1713698875.3511457,54.043
1713698876.3959973,53.556
1713698877.4391584,53.556
1713698878.4831324,54.043
1713698879.6341336,54.53
1713698880.6762342,53.556
1713698881.7225046,53.556
1713698882.7599308,54.043
1713698883.8034987,54.043
1713698884.847281,53.556
1713698885.8895242,54.043
1713698886.9318073,54.53
1713698887.978554,54.043
1713698889.0406501,54.53
1713698890.0844066,54.043
1713698891.1428792,54.043
1713698892.1794477,53.069
1713698893.2300153,53.556
1713698894.2764006,53.556
1713698895.3253293,54.53
1713698896.3668072,54.043
1713698897.4132037,54.043
1713698898.459433,54.53
1713698899.5057247,54.043
1713698900.5571122,53.556
1713698901.6060584,54.043
1713698902.653253,54.53
1713698903.694524,53.069
1713698904.7384162,53.556
1713698905.7830155,53.556
1713698906.82832,54.53
1713698907.8758059,54.53
1713698908.9130847,54.043
1713698909.9629638,54.043
1713698911.000363,54.53
1713698912.0537856,54.53
1713698913.0904803,54.043
1713698914.135878,55.504
1713698915.1812918,55.017
1713698916.225458,54.043
1713698917.2784972,55.017
1713698918.3185666,54.043
1713698919.371,55.017
1713698920.4147592,53.556
1713698921.4642658,53.556
1713698922.5133865,55.017
1713698923.561871,54.043
1713698924.602835,54.53
1713698925.6523063,53.556
1713698926.6905172,54.53
1713698927.73597,54.043
1713698928.7857854,54.043
1713698929.8270423,55.017
1713698930.8782673,54.53
1713698931.9230533,54.53
1713698932.9708793,54.53
1713698934.0163364,54.53
1713698935.0648828,55.017
1713698936.1055949,54.53
1713698937.150222,54.53
1713698938.1933143,55.504
1713698939.2380636,55.017
1713698940.2856736,54.043
1713698941.3301163,54.53
1713698942.3748548,55.017
1713698943.425794,55.017
1713698944.4689298,55.504
1713698945.519146,54.53
1713698946.572613,55.017
1713698947.6126006,55.504
1713698948.6636841,54.043
1713698949.7002451,55.017
1713698950.7472355,54.53
1713698951.7925868,54.53
1713698952.8367004,54.043
1713698953.8777406,55.504
1713698954.9212677,55.017
1713698955.9674962,54.043
1713698957.0131779,55.017
1713698958.062408,55.017
1713698959.104829,54.53
1713698960.1587932,54.53
1713698961.2001727,55.017
1713698962.25273,55.017
1713698963.2951715,54.53
1713698964.3417547,55.017
1713698965.3967662,54.53
1713698966.4453928,55.017
1713698967.4875906,55.504
1713698968.5289857,54.53
1713698969.578182,55.991
1713698970.615439,54.043
1713698971.6621077,55.017
1713698972.6999307,54.53
1713698973.7511625,55.017
1713698974.7944756,55.504
1713698975.8491144,55.017
1713698976.8855586,54.53
1713698977.9350634,55.017
1713698978.9761777,55.017
1713698980.0225105,55.017
1713698981.0696635,55.017
1713698982.1145406,55.504
1713698983.166665,55.017
1713698984.2075186,54.043
1713698985.2540183,54.043
1713698986.2936218,54.53
1713698987.3360968,54.53
1713698988.3792276,54.53
1713698989.4231253,55.017
1713698990.4645653,55.504
1713698991.506123,54.043
1713698992.5523093,55.991
1713698993.59264,54.043
1713698994.6733167,54.043
1713698995.7267406,56.478
1713698996.7737882,54.043
1713698997.810223,55.017
1713698998.8599954,55.017
1713698999.9025495,55.991
1713699000.943949,53.556
1713699001.9967244,56.478
1713699003.0360212,55.504
1713699004.083135,55.017
1713699005.1295168,54.53
1713699006.170823,55.017
1713699007.2175195,55.017
1713699008.2637353,55.504
1713699009.3081841,55.017
1713699010.3551989,55.504
1713699011.393564,55.504
1713699012.4443364,54.53
1713699013.4875548,55.504
1713699014.531729,55.504
1713699015.5866754,55.504
1713699016.6306517,55.504
1713699017.6830375,55.504
1713699018.7267125,55.504
1713699019.7774136,55.991
1713699020.8284075,56.478
1713699021.8753712,55.991
1713699022.9186912,55.504
1713699023.9661257,55.017
1713699025.0049915,55.504
1713699026.0489244,55.017
1713699027.096516,55.504
1713699028.1392994,55.017
1713699029.1915808,55.017
1713699030.2349236,55.504
1713699031.2800016,55.504
1713699032.3277512,55.017
1713699033.3657897,55.991
1713699034.4131255,54.043
1713699035.4565177,55.504
1713699036.5002406,55.017
1713699037.5507886,55.017
1713699038.5931616,55.504
1713699039.6349328,55.504
1713699040.6805837,55.017
1713699041.7193272,55.991
1713699042.7613924,55.017
1713699043.803208,55.504
1713699044.8535233,55.017
1713699045.9019258,55.017
1713699046.9432642,55.991
1713699047.9896185,56.478
1713699049.0346198,55.504
1713699050.0800624,54.53
1713699051.1219144,55.991
1713699052.1668386,55.017
1713699053.2093353,55.017
1713699054.2530348,54.53
1713699055.3010707,54.53
1713699056.3416028,55.017
1713699057.387742,55.991
1713699058.4406555,55.991
1713699059.485793,55.017
1713699060.5350792,55.991
1713699061.571613,55.504
1713699062.615136,55.504
1713699063.6536455,55.504
1713699064.7015307,55.991
1713699065.7504666,55.504
1713699066.7976701,55.991
1713699067.8430967,55.504
1713699068.896043,55.504
1713699069.9376519,56.478
1713699070.986549,55.504
1713699072.0298843,56.478
1713699073.0773385,55.017
1713699074.1259193,56.478
1713699075.1696508,55.991
1713699076.2177258,55.991
1713699077.261979,56.478
1713699078.3110423,55.991
1713699079.3524327,55.504
1713699080.399276,55.504
1713699081.441234,56.478
1713699082.487174,55.504
1713699083.5274067,55.991
1713699084.5746076,56.478
1713699085.625924,55.504
1713699086.666754,55.504
1713699087.7130852,56.965
1713699088.76177,55.991
1713699089.8015513,55.991
1713699090.8530633,55.991
1713699091.8948867,55.504
1713699092.940192,55.991
1713699093.9826624,55.504
1713699095.0416517,56.478
1713699096.0814352,55.017
1713699097.1261208,55.504
1713699098.1667302,55.504
1713699099.213958,55.017
1713699100.2605052,55.504
1713699101.3109822,55.991
1713699102.3584552,55.504
1713699103.3994992,56.478
1713699104.443983,56.478
1713699105.487083,55.991
1713699106.530335,55.017
1713699107.5800188,55.991
1713699108.6227283,56.478
