Timestamp,SoC Temperature (C)
1713720102.8613937,62.809
1713720103.9218352,64.27
1713720104.9606302,65.731
1713720106.0015438,67.192
1713720107.0466132,66.705
1713720108.0845153,68.166
1713720109.1311033,68.653
1713720110.1756601,68.653
1713720111.2199304,69.627
1713720112.2620971,69.627
1713720113.307078,69.14
1713720114.3538427,70.114
1713720115.3916135,71.088
1713720116.434979,70.601
1713720117.4729605,71.575
1713720118.5245433,70.114
1713720119.5714455,71.088
1713720120.6135104,71.088
1713720121.6525824,72.549
1713720122.6898744,72.549
1713720123.733641,73.036
1713720124.7824965,72.549
1713720125.8301268,72.062
1713720126.882743,71.575
1713720127.9220965,73.523
1713720128.967939,72.062
1713720130.0121267,73.036
1713720131.0587327,73.036
1713720132.1066277,74.01
1713720133.19482,74.01
1713720134.241764,74.497
1713720135.2861304,73.523
1713720136.327061,74.01
1713720137.3682961,74.497
1713720138.4079366,74.497
1713720139.4624264,74.01
1713720140.5123138,74.01
1713720141.557554,74.01
1713720142.6065633,74.497
1713720143.6508849,74.01
1713720144.694549,74.984
1713720145.7439113,74.984
1713720146.790624,74.984
1713720147.8387895,75.471
1713720148.8846397,75.958
1713720149.93187,74.984
1713720150.9717891,74.984
1713720152.0145068,75.958
1713720153.0619698,76.445
1713720154.1123292,75.958
1713720155.149693,77.419
1713720156.193498,76.445
1713720157.2357705,76.445
1713720158.286813,77.419
1713720159.3378098,75.958
1713720160.381999,76.932
1713720161.4271169,76.445
1713720162.4711888,76.932
1713720163.5145872,76.932
1713720164.549983,77.419
1713720165.5940876,77.906
1713720166.640143,77.906
1713720167.6897137,76.932
1713720168.7361784,77.419
1713720169.7811928,78.393
1713720170.8210995,77.906
1713720171.8655274,78.393
1713720172.9042125,78.88
1713720173.952963,77.419
1713720174.9997945,77.419
1713720176.0455434,77.419
1713720177.0916371,79.367
1713720178.1350555,78.88
1713720179.176869,78.88
1713720180.2237308,78.88
1713720181.2748563,78.88
1713720182.31696,79.367
1713720183.3583658,79.367
1713720184.4020865,79.854
1713720185.4482222,79.367
1713720186.5009077,78.88
1713720187.5478363,78.393
1713720188.5930014,79.367
1713720189.6292212,80.341
1713720190.6714282,81.315
1713720191.709585,80.828
1713720192.75813,78.88
1713720193.8029346,78.88
1713720194.848743,79.854
1713720195.8936648,79.367
1713720196.937738,80.341
1713720197.988584,80.828
1713720199.030549,81.315
1713720200.0712914,80.341
1713720201.1218774,79.367
1713720202.1641147,79.367
1713720203.2081242,80.828
1713720204.2592783,79.854
1713720205.302597,81.315
1713720206.346089,81.315
1713720207.3942463,80.828
1713720208.4397902,80.341
1713720209.4907143,79.854
1713720210.5333235,80.828
1713720211.5798209,80.828
1713720212.6209905,80.828
1713720213.6645937,81.802
1713720214.7062833,82.289
1713720215.746106,82.289
1713720216.7867346,82.289
1713720217.8347204,81.802
1713720218.883964,81.315
1713720219.9354985,79.854
1713720220.9785175,80.828
1713720222.0245395,81.315
1713720223.06858,81.315
1713720224.1125624,82.289
1713720225.1575289,81.315
1713720226.1974258,81.802
1713720227.2406693,82.289
1713720228.2925496,81.315
1713720229.3446152,81.315
1713720230.3943338,82.289
1713720231.4390426,81.315
1713720232.483269,80.341
1713720233.5296893,82.289
1713720234.5743556,81.315
1713720235.6216686,81.802
1713720236.6628356,82.776
1713720237.7049305,82.776
1713720238.7503595,81.802
1713720239.8010309,81.315
1713720240.852627,81.802
1713720241.9079132,81.802
1713720242.953582,82.289
1713720243.9965672,81.802
1713720245.0408542,81.802
1713720246.085169,82.776
1713720247.1300106,82.289
1713720248.1709542,83.263
1713720249.2156923,82.776
1713720250.251082,83.263
1713720251.2864916,82.776
1713720252.3352041,82.289
1713720253.3769612,83.75
1713720254.425571,83.263
1713720255.4698384,81.802
1713720256.5116525,82.289
1713720257.5635986,82.776
1713720258.6087568,82.289
1713720259.656866,82.776
1713720260.7073557,82.776
1713720261.752959,81.802
1713720262.7994292,82.289
1713720263.848305,82.776
1713720264.8919551,82.289
1713720265.9349241,83.263
1713720266.9816186,81.802
1713720268.0198114,82.289
1713720269.061338,82.289
1713720270.1020317,83.263
1713720271.14099,82.776
1713720272.1840458,82.289
1713720273.2282841,83.263
1713720274.2702909,83.263
1713720275.313704,83.263
1713720276.3635576,82.289
1713720277.4123611,82.776
1713720278.458072,81.315
1713720279.5056858,82.289
1713720280.553112,83.75
1713720281.6012936,82.289
1713720282.6501303,81.802
1713720283.6966183,83.263
1713720284.7371867,81.802
1713720285.784019,82.776
1713720286.824583,83.263
